doc ID,label,text
237,,"Dr. Garcia is great. Professional, highly-qualified and genuine cares."
238,,"Unbelievable how responsive PlushCare is.  Staff, doctors, amazing."
240,,Excellent feedback and follow-through.
241,,Fast professional safe service especially during the pandemic Dr was very professional
244,,Excellent. Loved it every time I have used plush care !
249,,Great service - great doctor.  Very fast - will definitely be using them again.
258,,"Great dr, asked appropriate questions, easy to talk to, great follow through..amazingly easy"
260,,Waited for 30 minutes and doctor never showed up.
265,,My doctor was AMAZING. Thank you for being there for me Dr. Scott!
281,,It was easy to make an appointment and the Dr was wonderful.
282,,"Awesome, fast easy and friendly...exactly what I needed."
295,,It was a simple and  convenient experience.
301,,Best experience! Fast and efficient
303,,"Excellent service, would recommend to anyone!"
304,,"So easy, very professional, impressed by the doctors!"
307,,"Always professional, caring and accurate. Thanks again"
308,,Honest helpful and straightforward person
309,,They were available and accurate in the diagnosis and treatment. Greatly appreciated.
312,,great care!  right on time and accurate diagnoisis
327,,called spoke to doctor prescription was filled.very easy very quick.
341,,awesome care.. awesome follow up. friendly and attentive.. Love this
342,,"Quick, simple and convenient!"
343,,Always a great experience I love this service
346,,This is a great service!! Especially for someone like me that travels alot.
348,,"This worked really well - it was very fast, efficient and easy. Thank you!!!!"
353,,"After my signs and system were discussed, Dr prescribed remedy"
354,,Great customer service and follow-up reminders each month!
357,,Doctor could have been more friendly. Satisfied with everything else.
358,,"Easy, convenient and great physician!"
360,,Quick and easy when your time is so valuable..nice doctor
373,,PlushCare did a great job. I could not be happier
375,,"Great service. Easy to use reasonably priced, fast, effective"
380,,The doctor was helpful.  Very thorough.
382,,I am very pleased with PlushCare.They've been phenominal
384,,"Easy, convenient,  trust worthy!"
386,,"Easy, fast, the doctor was nice and listened/made sure to address my concerns."
391,,This is the future of health care and it is Awesome !
392,,I really like Dr. Bowling. Does a great job.
393,,I recommend Plush to my family!  That says a lot.  Gratitude galore.  Thank you.
404,,Love this app and the physicians who are very friendly and genuinely interested
410,,FIVE STARS ALL THE WAY !!!!!
414,,Great doctor!
415,,My doctor was clear and understanding and to provide me with the best care.
419,,"Professional, caring and knowledgeable"
422,,Great service. Always understanding and helpful. Will use again !!!
423,,"The doctors are knowledgeable, helpful and friendly."
428,,"It was very easy, the doctor was punctual, professional and helpful."
430,,Excellent service
432,,Quick and efficient service! My doctor was knowledgeable and caring.
433,,Easy way to take care of minor medical issues
436,,Very good experience with Plush Care and the doc I spoke with.
439,,"Excellent help, fast and efficent."
440,,Excellent service.
450,,Good service .Dr listened then prescribed treatment. Would use again.
456,,"In my experience, Plush care has the Best doctors ever..."
458,,"Very convenient,professional.and affordable!"
464,,"Excellent services, wonderful physicians. As well as the schedulers."
470,,Excellent service so convenient. Truly a wonderful experience
472,,So quick and convenient to manage the inconvenience of common illness!
476,,Excellent service. Awesome experience . Don't even hesitate.
477,,Best and easiest service ever!! Had my flu taken care of in my PJs!!
478,,I got my prescriptions filled with no problems!!!
484,,So great to call and get seeing so quick.
485,,"Prompt, efficient, polite, warm and friendly"
489,,Very easy to setup
492,,"Straight forward, good doctor"
499,,This service is wonderful when you need help quickly.
501,,The customer service was great the doctor carefully listened and gave the best recommendation
503,,I'M thankful that our Union brought you to us!!!
508,,"East to use, fast service, no drive to the clinic, no wait."
512,,I was abroad and holiday and PlushCare literally saved my life and my holiday :)
515,,I love this company. The doctors and reception are always nice and respectful. THANKS
525,,"great service,excellent staff"
529,,Doctor was knowledgeable and treatment effective.
532,,Satisfied again and again
534,,My experience was excellent
540,,I loved the care very professional and quick
549,,Plush care helped me get my prescriptions when i had no family doctor.
550,,No non-sense service. Fast and easy
552,,Appointments are easy to find and the staff has always been great
565,,Great service
580,,Amazing service. Honestly a life a saver!
582,,Very easy and prompt
586,,I love how easy and convenient it is to use.
595,,Caring staff
598,,It was refreshing to talk to  a Physician who lisrens.
606,,Quick courteous service with prescriptions  sent to your local pharmacy for pick up
607,,Diagnosis and treatment in an hour.
612,,"Very easy, and fast."
616,,Awesome service!
622,,Wonderful experience !  Had the medicine within an hour !  Saved our vacation !  Thank You !
623,,beats waiting in a doctors office
624,,PROFESSIONALLY SATISFIED
626,,"Great doctor,and great service."
632,,Very fast and effective
633,,I would recommend PLush Care to anyone!
642,,Great service I recommend
643,,"Easy, quick, and effective!"
646,,This is the way of the future for light medical needs.
730,,"Great product, great service, can't live without them."
